Site_id;Visit_id;Species_id;Cover;Cover_class
6680;8692;2;40;7
6680;19740;2;40;7
6680;31123;2;63;8
6680;43406;2;8;5
6680;56288;2;26;7
6681;74425;2;1;1
6690;56748;2;1;1
6702;20146;2;1;1
6709;42504;1733;2;2
6709;51818;1733;8;5
6709;73957;1733;1;1
6710;55336;2;1;1
6715;8810;2338;1;1
6715;18956;2338;1;1
6715;32731;2338;1;1
6715;42526;2338;1;1
6715;54525;2338;1;1
6715;71812;2338;1;1
6718;9449;2;10;5
6718;18991;2;26;7
6718;33101;2;12;5
6718;43671;2;22;6
6718;55309;2;50;7
6741;8988;2;1;1
6741;20419;2;3;3
6741;30450;2;2;2
6741;42256;2;1;1
6741;56036;2;1;1
6741;70359;2;1;1
6743;32369;1733;2;2
6743;42297;1733;2;2
6743;55206;1733;8;5
6743;69253;1733;8;5
6744;7521;2;21;6
6744;18492;2;21;6
6744;32650;2;20;6
6744;44376;2;20;6
6744;55815;2;19;6
6745;7973;2;33;7
6745;20783;2;38;7
6745;31833;2;66;8
6745;44240;2;72;8
6745;56003;2;49;7
6745;71187;2;43;7
6746;43508;2;1;1
6746;73621;2;2;2
6747;74705;1733;3;3
6754;9476;2;26;7
6754;20791;2;67;8
6754;31346;2;22;6
6781;69356;1733;2;2
6797;8357;2;45;7
6797;18802;2;45;7
6797;31227;2;67;8
6797;44092;2;64;8
6797;57624;2;64;8
6797;71531;2;64;8
6806;44079;1733;1;1
6806;52077;1733;1;1
6806;73994;1733;2;2
6808;9517;2;12;5
6808;19609;2;43;7
6808;32206;2;20;6
6808;41804;2;44;7
6808;52937;2;39;7
6808;72545;2;88;9
6809;57355;2;8;5
6809;71294;2;1;1
6815;55053;2;2;2
6815;70341;2;10;5
6816;30587;2;2;2
6818;44177;2;1;1
6818;57597;2;2;2
6822;23110;2;2;2
6824;10720;2;51;8
6824;22171;2;69;8
6824;35809;2;51;8
6824;45400;2;94;9
6824;55584;2;91;9
6824;67208;2;89;9
6828;11381;2;64;8
6828;49827;2;40;7
6830;56825;2;1;1
6833;10374;2;1;1
6834;11815;2;4;4
6834;23727;2;3;3
6834;34426;2;5;4
6834;46405;2;2;2
6841;23844;2;3;3
6841;33333;2;9;5
6841;45986;2;25;6
6841;58549;2;66;8
6841;72934;2;64;8
6854;33799;1733;2;2
6858;75815;1733;2;2
6860;61352;2;1;1
6862;56265;2;2;2
6862;64984;1733;2;2
6869;72611;2;2;2
6871;56893;1733;2;2
6871;66018;1733;8;5
6874;23999;2;2;2
6875;65381;2;2;2
6881;58087;1733;2;2
6892;12522;2;38;7
6892;21817;2;8;5
6892;41636;2;3;3
6892;52480;2;2;2
6892;74020;2;8;5
6900;45867;2;2;2
6900;58828;2;3;3
6900;69645;2;3;3
6906;47439;2;1;1
6908;44710;2;2;2
6918;53228;1733;2;2
6918;61964;1733;8;5
6929;10792;2;40;7
6929;23052;2;4;4
6929;34391;2;13;6
6929;47275;2;13;6
6930;45878;1733;1;1
6930;61142;1733;2;2
6936;12207;2;16;6
6936;24035;2;11;5
6936;35567;2;12;5
6936;46853;2;40;7
6936;55688;2;68;8
6936;65327;2;79;9
6949;11242;2;10;5
6949;23778;2;12;5
6949;33658;2;15;6
6949;47023;2;25;6
6949;58712;2;11;5
6949;70773;2;15;6
6950;11384;2;11;5
6950;22445;2;12;5
6950;34577;2;3;3
6950;47530;2;8;5
6950;60759;2;20;6
6950;69170;2;21;6
6956;22524;2;4;4
6956;34607;2;9;5
6956;46186;2;20;6
6959;11905;2;1;1
6959;23903;2;2;2
6959;34011;2;2;2
6959;45382;2;2;2
6959;60755;2;2;2
6959;71875;2;1;1
6960;11511;2;1;1
6960;22652;2;8;5
6960;34024;2;49;7
6960;45676;2;64;8
6963;37429;1733;1;1
6964;34553;1733;1;1
6964;74791;1733;2;2
6969;10014;2;6;5
6969;23221;2;4;4
6969;45377;2;4;4
6969;57208;2;11;5
6969;65650;2;4;4
6976;47757;2;2;2
6976;54458;2;1;1
6976;54458;1733;1;1
6976;65871;1733;1;1
6985;31117;2;3;3
6985;41993;2;4;4
6985;54516;2;10;5
6985;70421;2;25;6
6990;11871;2;88;9
6990;59684;2;64;8
6990;72632;2;45;7
6994;47500;2;1;1
6994;57269;2;2;2
6994;67447;2338;2;2
6995;25541;1733;2;2
7007;35400;2;1;1
7010;51844;1733;2;2
7015;22381;1733;1;1
7015;34870;1733;1;1
7016;55221;2;2;2
7023;11551;2;2;2
7023;21576;2;3;3
7023;33456;2;11;5
7023;44834;2;20;6
7023;69466;2;20;6
7026;35680;2;1;1
7030;10037;2;43;7
7030;21929;2;44;7
7030;35668;2;44;7
7030;47239;2;26;7
7030;56293;2;51;8
7030;64998;2;51;8
7045;12306;2338;2;2
7045;21764;2338;1;1
7045;34290;2338;1;1
7060;47080;2;2;2
7064;66103;1733;2;2
7077;24037;2;1;1
7077;33710;2;1;1
7077;45477;2;1;1
7077;68340;1733;1;1
7083;66243;2;1;1
7087;23776;2;2;2
7087;33558;2;1;1
7087;45733;2;1;1
7087;60842;2;1;1
7087;70833;2;1;1
7089;11694;2;2;2
7089;23947;2;1;1
7094;10641;2;5;4
7094;35529;2;21;6
7094;45973;2;20;6
7094;58219;2;18;6
7094;69114;2;13;6
7098;45182;2;2;2
7101;11111;1733;1;1
7101;22172;1733;2;2
7101;36116;1733;8;5
7101;44799;1733;3;3
7101;54810;1733;8;5
7115;12445;2;8;5
7148;23827;2;19;6
7148;35866;2;20;6
7148;46092;2;38;7
7152;54941;2;1;1
7156;9939;2;3;3
7156;20622;2;2;2
7156;31218;2;1;1
7156;42975;2;1;1
7156;56848;2;1;1
7165;12225;2338;2;2
7168;33882;2;2;2
7171;11398;2;25;6
7171;23708;2;20;6
7171;36085;2;43;7
7171;44902;2;90;9
7174;46083;2;1;1
7183;11356;1733;1;1
7191;10139;2;2;2
7191;22892;2;8;5
7191;35437;2;10;5
7191;45118;2;67;8
7198;10999;2;45;7
7198;21696;2;38;7
7198;35170;2;63;8
7198;46871;2;79;9
7198;58604;2;79;9
7198;68819;2;53;8
7215;33655;2;1;1
7222;55263;2;1;1
7226;12046;2;1;1
7226;23497;2;2;2
7226;32464;2;2;2
7226;42723;2;1;1
7226;54236;2;1;1
7226;74663;2;1;1
7231;34616;2;3;3
7231;45121;2;4;4
7231;60397;2;4;4
7231;75359;2;18;6
7234;11102;2;1;1
7234;22026;2;1;1
7234;34465;2;8;5
7235;11196;2;67;8
7235;23835;2;67;8
7235;36002;2;48;7
7235;46546;2;69;8
7235;58701;2;69;8
7235;71686;2;38;7
7242;12542;2338;3;3
7242;63724;2338;2;2
7244;11409;2;6;5
7244;22357;2;11;5
7244;33752;2;12;5
7244;47397;2;17;6
7244;55932;2;49;7
7244;68375;2;25;6
7256;46856;1733;2;2
7256;59023;1733;1;1
7256;68350;1733;2;2
7278;33758;2;45;7
7278;47633;2;89;9
7279;12595;2;5;4
7279;23178;2;11;5
7279;34916;2;27;7
7279;45787;2;26;7
7279;57584;2;22;6
7279;68342;2;25;6
7281;11180;2338;1;1
7291;10016;2338;2;2
7291;22317;2338;2;2
7291;34278;2338;1;1
7292;35686;2338;1;1
7292;67137;2338;2;2
7299;10069;2;6;5
7299;24011;2;10;5
7299;35996;2;10;5
7299;46350;2;8;5
7299;56964;2;10;5
7302;12552;2;1;1
7302;20121;2;8;5
7302;32951;2;8;5
7302;42820;2;18;6
7302;56021;2;40;7
7315;11786;2;63;8
7315;23255;2;63;8
7315;33730;2;88;9
7315;45092;2;88;9
7315;53078;2;88;9
7315;75385;2;88;9
7315;75385;1733;1;1
7317;46429;2;2;2
7333;11499;2;3;3
7333;21157;2;16;6
7333;33003;2;11;5
7333;42224;2;26;7
7333;54563;2;18;6
7334;12575;2;4;4
7334;21676;2;11;5
7334;34312;2;13;6
7334;47156;2;4;4
7334;56683;2;2;2
7334;65637;2;6;5
7340;12304;2;1;1
7340;23017;2;1;1
7340;65809;2;10;5
7359;12633;2338;4;4
7359;22844;2338;2;2
7359;34526;2338;2;2
7359;46317;2338;1;1
7359;59325;2338;1;1
7366;11571;2338;1;1
7366;21421;2338;1;1
7366;35992;2338;2;2
7366;46022;2338;2;2
7366;61328;2338;2;2
7366;75747;2338;1;1
7373;9690;2;63;8
7373;22197;2;44;7
7373;34095;2;69;8
7378;11613;2;8;5
7378;21476;2;11;5
7378;35271;2;12;5
7378;45772;2;18;6
7378;54916;2;18;6
7378;68402;2;26;7
7380;11747;2;8;5
7380;23387;2;4;4
7380;34339;2;6;5
7380;46118;2;11;5
7380;59097;2;10;5
7380;69070;2;5;4
7392;11698;2338;2;2
7392;23033;2338;2;2
7392;33552;2338;2;2
7393;11869;2;1;1
7393;22259;2;1;1
7393;33209;2;1;1
7393;46200;2;2;2
7393;58663;1733;2;2
7393;65908;1733;3;3
7428;46450;1733;4;4
7428;51390;1733;4;4
7428;74195;1733;2;2
7435;9684;2;38;7
7435;20924;2;8;5
7435;31609;2;38;7
7435;43341;2;38;7
7435;53463;2;38;7
7435;74323;2;38;7
7450;11691;2;18;6
7450;22269;2;8;5
7450;33660;2;18;6
7450;47054;2;18;6
7450;55588;2;8;5
7450;67289;2;2;2
7471;47048;1733;1;1
7475;9728;2338;2;2
7475;22227;2338;2;2
7475;33680;2338;2;2
7475;54699;2338;1;1
7475;66279;2338;2;2
7478;67529;1733;2;2
7495;42990;2;1;1
7495;56331;2;1;1
7496;11732;2;25;6
7496;24000;2;20;6
7496;34687;2;10;5
7496;47369;2;17;6
7497;11132;2;88;9
7497;59276;2;88;9
7497;74173;2;89;9
7499;12303;2;2;2
7499;46662;2;4;4
7503;9974;1733;1;1
7514;11323;2;41;7
7514;22682;2;45;7
7514;35402;2;38;7
7514;45390;2;53;8
7514;55587;2;51;8
7514;68470;2;71;8
7518;12354;2;39;7
7518;22986;2;50;7
7518;46326;2;3;3
7518;60293;2;2;2
7518;74869;2;51;8
7524;46336;2;2;2
7532;12452;2;1;1
7532;23861;2;1;1
7537;46311;1733;3;3
7537;72840;1733;2;2
7538;42233;2338;2;2
7542;12094;2;1;1
7542;21618;2;1;1
7542;35042;2;1;1
7542;44755;2;1;1
7542;60425;2;1;1
7542;70819;2;1;1
7546;11721;2338;2;2
7546;20080;2338;2;2
7546;31815;2338;2;2
7548;46178;1733;1;1
7548;75680;1733;3;3
7549;45505;1733;2;2
7550;21240;2338;1;1
7550;32010;2338;2;2
7551;66277;1733;1;1
7553;10461;2;64;8
7553;22843;2;64;8
7553;34392;2;44;7
7553;45130;2;89;9
7554;46707;1733;1;1
7554;57036;1733;2;2
7554;67429;1733;8;5
7557;11680;2;1;1
7560;33709;2;3;3
7563;12336;2;1;1
7563;22988;2;4;4
7563;33877;2;2;2
7563;44637;2;25;6
7581;10482;1733;1;1
7581;35758;1733;1;1
7582;39687;2338;1;1
7582;52987;2338;2;2
7587;12192;2338;1;1
7587;21528;2338;1;1
7588;10257;2;5;4
7588;24162;2;12;5
7588;35007;2;8;5
7588;46486;2;43;7
7588;55111;2;39;7
7588;67186;2;43;7
7589;12206;2;1;1
7589;23655;2;8;5
7589;36079;2;10;5
7589;45977;2;4;4
7589;55763;2;6;5
7589;67040;2;10;5
7590;9830;2;1;1
7590;21409;2;4;4
7590;35083;2;12;5
7590;45724;2;3;3
7590;56872;1733;2;2
7590;65451;2;8;5
7590;65451;1733;3;3
7595;11051;2;2;2
7595;23714;2;8;5
7595;33932;2;8;5
7595;46091;2;18;6
7595;57170;2;18;6
7595;65441;2;63;8
7605;44973;2;2;2
7607;34384;2;1;1
7619;9821;2;2;2
7619;22743;2;10;5
7619;35635;2;13;6
7619;44619;2;27;7
7619;58721;2;28;7
7619;71465;2;29;7
7622;10803;2;2;2
7622;21422;2;2;2
7622;34372;2;2;2
7633;44761;2;1;1
7634;10506;2338;38;7
7634;24179;2338;38;7
7634;34599;2338;38;7
7634;44605;2338;8;5
7634;56608;2338;18;6
7634;65776;2338;8;5
7639;21410;2;2;2
7639;33741;2;1;1
7639;54428;2;2;2
7639;66516;2;2;2
7640;10851;2338;1;1
7640;23439;2338;1;1
7640;35578;2338;1;1
7640;47389;2338;1;1
7640;72743;2338;1;1
7646;46561;1733;3;3
7646;55343;1733;8;5
7646;66402;1733;18;6
7651;11492;2;41;7
7651;21917;2;41;7
7651;34508;2;42;7
7651;47649;2;27;7
7651;56838;2;53;8
7651;66982;2;31;7
7652;73588;1733;3;3
7654;47185;2;1;1
7654;57496;2;1;1
7674;61243;1733;2;2
7681;11540;2;26;7
7681;23597;2;26;7
7681;34358;2;27;7
7692;63964;2;1;1
7694;12075;2338;2;2
7694;24235;2338;2;2
7694;33509;2338;2;2
7694;45192;2338;2;2
7694;57163;2338;2;2
7694;67434;2338;2;2
7700;34045;2;1;1
7702;10084;2;1;1
7706;11560;2338;10;5
7706;22861;2338;4;4
7706;33345;2338;10;5
7706;47428;2338;10;5
7706;57827;2338;10;5
7706;74404;2338;20;6
7713;45764;2;1;1
7730;10664;2;64;8
7730;22856;2;64;8
7730;34500;2;63;8
7730;45305;2;88;9
7730;54538;2;63;8
7730;68031;2;88;9
7731;11044;2;1;1
7731;23740;2;1;1
7731;34657;2;3;3
7731;46710;2;2;2
7741;34452;2;2;2
7743;10796;2;18;6
7743;21807;2;19;6
7743;33863;2;20;6
7743;45671;2;39;7
7743;68196;2;34;7
7749;47441;1733;2;2
7753;25807;1733;1;1
7757;54812;1733;2;2
7757;67383;1733;3;3
7759;12482;2;64;8
7759;24045;2;64;8
7759;33398;2;70;8
7759;45591;2;78;9
7759;54917;2;96;9
7759;65506;2;92;9
7777;11814;2;9;5
7777;19365;2;9;5
7777;44491;2;11;5
7777;57134;2;2;2
7779;34763;1733;1;1
7779;75423;1733;3;3
7781;11364;2;63;8
7781;23697;2;2;2
7781;34397;2;8;5
7781;46164;2;3;3
7783;57410;1733;2;2
7783;65440;1733;4;4
7785;62341;1733;1;1
7794;10982;2;40;7
7794;22540;2;11;5
7794;33232;2;11;5
7794;45433;2;10;5
7794;60588;2;6;5
7794;70549;2;16;6
7801;10858;2338;1;1
7801;22379;2338;1;1
7801;36084;2338;1;1
7801;47086;2338;2;2
7801;59660;2338;2;2
7801;73825;2338;2;2
7806;34962;2338;2;2
7806;55202;2338;1;1
7806;68294;2338;1;1
7807;11416;2338;1;1
7812;35470;2338;1;1
7812;44593;2338;2;2
7812;59721;2338;2;2
7812;76128;2338;2;2
7813;21805;2;2;2
7813;35368;2;10;5
7813;47540;2;50;7
7816;9784;2;1;1
7816;49587;2;3;3
7816;62420;2;10;5
7824;35878;1733;2;2
7824;46621;1733;2;2
7825;45493;1733;1;1
7825;59044;1733;2;2
7825;75046;1733;3;3
7827;25147;1733;2;2
7833;9669;2338;2;2
7833;24033;2338;1;1
7833;36069;2338;2;2
7833;47623;2338;4;4
7833;59198;2338;1;1
7838;33726;2;1;1
7838;45982;2;1;1
7838;65209;2;1;1
7844;46913;1733;2;2
7844;61244;1733;2;2
7844;76199;1733;2;2
7845;12571;2;10;5
7845;21884;2;20;6
7845;34733;2;11;5
7845;46310;2;20;6
7862;11824;2;1;1
7862;21498;2;8;5
7862;33336;2;18;6
7862;45908;2;18;6
7862;56539;2;8;5
7862;65736;2;8;5
7863;59346;2;2;2
7864;33842;2338;1;1
7864;45947;2338;1;1
7874;10527;2;18;6
7874;21627;2;2;2
7874;34518;2;19;6
7874;46934;2;8;5
7874;66442;2;8;5
7883;23322;2338;1;1
7883;34438;2338;2;2
7903;55203;2;1;1
7903;67834;2;1;1
7904;12246;2;1;1
7904;49342;2;3;3
7904;74025;2;4;4
7905;11393;2;67;8
7905;22831;2;67;8
7905;34287;2;67;8
7905;46925;2;72;8
7905;56233;2;87;9
7905;65421;2;78;9
7907;35817;2;1;1
7907;45853;2;1;1
7907;57538;2;1;1
7915;45328;2;1;1
7922;9943;2;21;6
7922;49747;2;41;7
7922;67268;2;67;8
7927;10259;2;10;5
7927;23908;2;2;2
7927;34318;2;7;5
7927;47585;2;13;6
7927;60654;2;27;7
7927;69035;2;7;5
7929;44699;2;2;2
7929;57364;2;1;1
7929;66830;2;1;1
7940;10569;2338;38;7
7940;22008;2338;38;7
7940;33695;2338;38;7
7940;45356;2;2;2
7940;45356;2338;38;7
7940;54747;2338;18;6
7940;65686;2;2;2
7940;65686;2338;8;5
7946;19590;2;2;2
7946;31163;2;11;5
7946;43623;2;12;5
7946;54546;2;2;2
7950;10478;2;4;4
7950;21625;2;4;4
7950;35415;2;1;1
7950;46510;2;3;3
7950;57414;2;9;5
7950;66175;2;17;6
7951;11518;2;1;1
7951;44613;2;1;1
7951;61214;2;1;1
7951;72933;2;3;3
7952;12244;2;18;6
7952;20224;2;38;7
7952;31107;2;38;7
7952;44250;2;38;7
7952;53072;2;38;7
7952;72683;2;63;8
7956;21871;2338;1;1
7957;11156;2338;1;1
7960;46106;2;1;1
7969;11980;2;1;1
7971;69999;2;1;1
7975;74158;2;1;1
7979;10455;2;71;8
7979;22050;2;81;9
7979;34446;2;65;8
7979;45928;2;87;9
7979;54359;2;86;9
7979;68023;2;86;9
7981;65483;2;2;2
7983;47105;1733;3;3
7986;56494;2;1;1
7986;68025;2;2;2
7988;11952;2;1;1
7989;61199;2;2;2
7989;75694;2;8;5
7996;72355;1733;3;3
8003;55351;2;1;1
8020;11935;2;39;7
8020;24091;2;25;6
8020;33811;2;9;5
8027;10058;2;1;1
8027;23368;2;2;2
8027;35572;2;11;5
8027;46105;2;25;6
8027;56693;2;70;8
8027;67204;2;20;6
8029;24205;2;18;6
8029;34432;2;8;5
8029;46475;2;8;5
8029;54448;2;38;7
8029;65945;2;38;7
8030;12130;2338;3;3
8030;23945;2338;8;5
8030;35355;2338;18;6
8030;44600;2338;18;6
8030;57077;2338;2;2
8030;66898;2338;2;2
8034;23151;2;1;1
8034;56745;1733;1;1
8034;65405;1733;2;2
8036;31705;2;1;1
8036;41907;2;1;1
8036;72527;2;1;1
8045;10580;2;12;5
8045;21846;2;8;5
8045;34586;2;18;6
8046;46837;2;3;3
8054;34043;2;1;1
8057;10608;2338;1;1
8057;22806;2338;1;1
8057;34052;2338;1;1
8061;56513;2;1;1
8063;34066;2;1;1
8065;10986;2;1;1
8065;35229;2;1;1
8065;46033;2;1;1
8076;11357;2;23;6
8076;21977;2;4;4
8076;34537;2;13;6
8076;46152;2;2;2
8076;63264;2;8;5
8076;75148;2;10;5
8087;34905;2;2;2
8087;47322;2;1;1
8087;60620;2;1;1
8087;68743;2;1;1
8093;10328;2338;1;1
8096;10036;2;1;1
8096;45530;2;4;4
8096;68128;2;3;3
8101;11484;2;63;8
8101;23513;2;64;8
8101;33688;2;88;9
8101;45209;2;40;7
8103;46138;2338;1;1
8104;11681;2;65;8
8104;22681;2;89;9
8104;33228;2;89;9
8104;45692;2;93;9
8104;55853;2;77;9
8104;65821;2;66;8
8105;12125;2;21;6
8105;23927;2;22;6
8105;33755;2;20;6
8105;46159;2;8;5
8105;61003;2;11;5
8105;68626;2;5;4
8112;12134;2;39;7
8112;22179;2;63;8
8112;34921;2;39;7
8112;46685;2;72;8
8112;55592;2;53;8
8112;66251;2;66;8
8117;10663;2338;2;2
8117;22358;2338;2;2
8117;33273;2338;2;2
8117;44977;2338;2;2
8123;11192;2;51;8
8123;23324;2;50;7
8123;33290;2;51;8
8123;46877;2;53;8
8123;57091;2;3;3
8123;57091;1733;2;2
8123;66505;2;1;1
8123;66505;1733;38;7
8133;23816;2;1;1
8133;35804;2;2;2
8145;12614;2;66;8
8145;22506;2;88;9
8145;35363;2;88;9
8145;47434;2;77;9
8145;58235;2;88;9
8145;73105;2;89;9
8161;11780;2338;8;5
8161;21440;2338;2;2
8161;34368;2338;2;2
8161;47049;2338;2;2
8161;56665;2338;2;2
8161;66136;2338;2;2
8169;12393;2;2;2
8169;22143;2;2;2
8169;35784;2;2;2
8169;46070;2;2;2
8169;57021;2;18;6
8169;67804;2;63;8
8175;12388;2338;8;5
8175;22888;2338;3;3
8175;34275;2338;3;3
8176;45115;2;1;1
8185;12275;2;21;6
8185;22303;2;22;6
8185;35645;2;11;5
8185;45254;2;21;6
8185;58350;2;3;3
8185;76207;2;22;6
8193;70355;2;1;1
8195;45086;1733;2;2
8195;56508;1733;2;2
8195;66086;1733;3;3
8197;46891;2;2;2
8197;56360;2;1;1
8197;66798;2;10;5
8200;74136;1733;1;1
8201;12027;2;1;1
8201;65923;1733;1;1
8210;12150;2;25;6
8210;21415;2;12;5
8210;33677;2;25;6
8210;47363;2;11;5
8210;54876;2;26;7
8210;67083;2;26;7
8221;10297;2;2;2
8221;23603;2;2;2
8221;35931;2;2;2
8221;46197;2;1;1
8221;55556;2;2;2
8223;34442;1733;1;1
8224;47161;2;3;3
8224;60731;2;3;3
8224;75133;2;2;2
8226;33334;2;4;4
8226;46602;2;2;2
8226;61598;2;8;5
8229;47763;2;1;1
8229;58242;2;1;1
8236;34150;2;1;1
8236;46281;2;1;1
8238;11235;2;2;2
8238;24127;2;8;5
8238;35115;2;8;5
8238;45655;2;8;5
8238;54470;2;18;6
8238;65372;2;2;2
8247;12681;2;2;2
8247;23050;2;2;2
8247;44682;2;3;3
8250;68619;2;3;3
8256;55918;2;2;2
8261;21826;2;2;2
8262;75543;1733;2;2
8263;10456;2;51;8
8263;23038;2;41;7
8263;34645;2;24;6
8263;46452;2;45;7
8263;57084;2;68;8
8263;66665;2;39;7
8269;48333;2;2;2
8272;11870;2;13;6
8272;24160;2;16;6
8272;34939;2;22;6
8272;46214;2;31;7
8272;55436;2;28;7
8272;66020;2;27;7
8282;46695;2;2;2
8282;73577;2;8;5
8289;34006;2;2;2
8289;45508;2;1;1
8289;56724;2;1;1
8302;34844;2;1;1
8302;47517;2;3;3
8302;59402;2;1;1
8302;73619;2;64;8
8306;46141;2;2;2
8324;24224;2;1;1
8324;35070;2;1;1
8324;47746;2;3;3
8324;58625;2;1;1
8324;75155;2;1;1
8325;52913;1733;1;1
8325;74834;1733;2;2
8336;11994;2;4;4
8336;23399;2;20;6
8336;34454;2;35;7
8336;46873;2;34;7
8336;57750;2;51;8
8336;70689;2;3;3
8345;44818;2;2;2
8345;70582;2;2;2
8347;57353;1733;1;1
8347;67939;1733;2;2
8357;12550;2;2;2
8357;23709;2;1;1
8357;35478;2;1;1
8357;46269;2;2;2
8357;58868;2;11;5
8357;72068;2;2;2
8365;11183;2;2;2
8365;18700;2;1;1
8365;31177;2;1;1
8374;11517;2;18;6
8374;22869;2;19;6
8374;36019;2;10;5
8374;47692;2;22;6
8380;10653;2;2;2
8380;23461;2;18;6
8380;35568;2;18;6
8380;45731;2;18;6
8380;57253;2;18;6
8380;66425;2;8;5
8390;61007;2;1;1
8390;72898;2;64;8
8400;10255;2;5;4
8400;19682;2;10;5
8400;30364;2;2;2
8400;42318;2;4;4
8400;57566;2;4;4
8404;46645;2;1;1
8404;57419;2;1;1
8410;11135;2;40;7
8410;22104;2;40;7
8410;33528;2;42;7
8410;45204;2;41;7
8410;56623;2;62;8
8410;66391;2;33;7
8411;35637;2;2;2
8411;46235;2;2;2
8416;11255;2;23;6
8416;23060;2;31;7
8416;35435;2;22;6
8416;44809;2;65;8
8416;56806;2;48;7
8416;67403;2;18;6
8423;10403;2;5;4
8423;23437;2;4;4
8423;34756;2;2;2
8423;47209;2;3;3
8423;58345;2;2;2
8423;71540;2;7;5
8426;34653;2;2;2
8426;46558;2;1;1
8431;10751;2;3;3
8431;20905;2;2;2
8431;31141;2;15;6
8431;44206;2;20;6
8431;54669;2;33;7
8435;35972;1733;3;3
8435;46168;1733;1;1
8437;11888;2;1;1
8437;23282;2;1;1
8437;33819;2;3;3
8437;45857;2;2;2
8441;23785;2;1;1
8441;67465;2;3;3
8444;74766;1733;4;4
8447;57841;1733;2;2
8449;9688;2;12;5
8449;21629;2;10;5
8449;33995;2;18;6
8455;10047;2338;2;2
8455;22291;2338;1;1
8455;70707;2;1;1
8462;10085;2;4;4
8462;23688;2;4;4
8462;34956;2;3;3
8462;45424;2;5;4
8462;55105;2;5;4
8462;65066;2;10;5
8466;11837;2;63;8
8466;22833;2;51;8
8466;36078;2;78;9
8466;47125;2;71;8
8475;54761;2;1;1
8476;49574;1733;2;2
8489;11435;2;1;1
8489;73403;2;1;1
8493;9706;2;40;7
8493;22579;2;41;7
8493;35997;2;42;7
8493;46554;2;48;7
8493;54334;2;53;8
8493;67428;2;35;7
8508;9846;2;64;8
8508;49195;2;10;5
8508;71138;2;6;5
8510;72022;2;1;1
8519;12634;2;66;8
8519;20727;2;72;8
8519;30356;2;9;5
8519;42301;2;71;8
8519;57254;2;41;7
8523;33620;2;1;1
8523;33620;1733;1;1
8534;33781;2338;2;2
8537;47230;1733;2;2
8540;22028;2;2;2
8540;33919;2;5;4
8540;46062;2;10;5
8540;56841;2;18;6
8540;65567;2;18;6
8546;45618;1733;1;1
8546;54666;1733;8;5
8546;67194;1733;8;5
8548;62352;2;1;1
8552;56681;1733;1;1
8552;66208;1733;1;1
8553;12095;2;2;2
8553;24008;2;1;1
8553;34777;2;1;1
8553;46887;2;1;1
8553;55362;2;1;1
8553;68059;2;8;5
8554;46690;1733;1;1
8555;10491;2;3;3
8555;47200;2;3;3
8555;58375;2;4;4
8555;74770;2;3;3
8557;11123;2;1;1
8557;25085;2;1;1
8557;36421;2;1;1
8557;50044;2;2;2
8560;19281;2338;1;1
8561;58389;2;2;2
8561;71361;2;2;2
8569;47668;2;1;1
8569;70162;2;1;1
8570;9678;2;18;6
8570;22808;2;2;2
8570;36096;2;1;1
8570;55992;2;8;5
8570;65491;2;8;5
8575;54467;2;1;1
8578;34785;2;12;5
8578;47709;2;10;5
8581;35342;1733;2;2
8581;54831;1733;2;2
8581;66411;2;1;1
8592;10441;2;45;7
8592;23310;2;45;7
8592;35629;2;51;8
8592;47646;2;78;9
8592;55980;2;67;8
8592;66890;2;64;8
8598;10814;2;39;7
8598;22147;2;40;7
8598;35891;2;51;8
8598;44870;2;45;7
8598;58722;2;50;7
8598;70236;2;53;8
8605;10727;2;31;7
8605;22572;2;31;7
8605;34851;2;72;8
8605;45502;2;48;7
8605;55007;2;68;8
8605;68219;2;27;7
8615;10563;2;3;3
8615;46945;2;3;3
8616;11516;2;2;2
8616;23632;2;2;2
8616;46819;2;8;5
8616;55871;2;8;5
8616;65487;2;8;5
8619;23106;2;3;3
8620;35716;2;2;2
8630;10925;2;89;9
8630;45391;2;89;9
8630;68017;2;89;9
8631;57668;2;1;1
8631;67477;2;1;1
8634;10304;2;18;6
8634;24123;2;18;6
8634;35391;2;38;7
8634;46754;2;38;7
8634;56255;2;38;7
8634;66048;2;38;7
8636;9738;2;2;2
8636;44873;2;2;2
8637;10976;2;4;4
8637;35664;2;14;6
8637;45124;2;4;4
8640;46484;1733;3;3
8645;21860;1733;8;5
8652;47258;1733;2;2
8656;12600;2;38;7
8656;66008;2;10;5
8657;11984;2;2;2
8657;22772;2;12;5
8657;34227;2;10;5
8657;47091;2;3;3
8657;56134;2;8;5
8657;66884;2;10;5
8658;35013;2338;1;1
8658;45628;2338;2;2
8660;64150;2;1;1
8667;45354;2;1;1
8668;35993;2;1;1
8673;10165;2;2;2
8673;22248;2;8;5
8673;34199;2;10;5
8673;46202;2;9;5
8679;22971;2338;1;1
8679;46682;2338;1;1
8680;55158;1733;1;1
8680;67801;1733;2;2
8689;9667;2;2;2
8689;22948;2;2;2
8689;33504;2;2;2
8689;45167;2;2;2
8689;60985;2;2;2
8691;34308;2;2;2
8691;47191;2;1;1
8702;9628;2;6;5
8702;23769;2;5;4
8702;33571;2;11;5
8702;46210;2;8;5
8702;57982;2;6;5
8702;71211;2;3;3
8705;11050;2;26;7
8705;23962;2;26;7
8705;36081;2;17;6
8705;47550;2;26;7
8706;24183;2;1;1
